1,01/03/2025,10:04:22,b'Reed-Solomon Decoded Message: 0,0,0.000000,0.000000,0/0/2000,0:0:0,0.00,0.00,0.00,0,1025.68,20.01,(length < 90)
2,01/03/2025,10:04:23,b'Reed-Solomon Decoded Message: 1,1,0.000000,0.000000,0/0/2000,0:0:0,0.00,0.00,0.00,0,1025.63,19.95,(length < 90)
3,01/03/2025,10:04:24,b'Reed-Solomon Decoded Message: 2,2,0.000000,0.000000,0/0/2000,0:0:0,0.00,0.00,0.00,0,1025.64,19.91,(length < 90)
59,01/03/2025,10:11:29,b'Received Bit Message #351# : 0000111100000011011110100101001100100101110010010101000110011110110100011100111101010011111100100100110111100100000101000110101101011100000010100010001100001101001110000000101101000110001101000100011101010100001100000000101101001110000011100010001101001110000001100000011101010101001000100010101111000100001101010100001110001111000110000110001101000110001100010000111101000100000111100010001110001111001100010000101111000111001001110000011101010101011000100010101101011100010000100000001101010100010101110000011101010101011001100010001101001110000001100010001100011101010100010100011101010100000101110000001100001111001101010000011101000100001111000110001100011101011101000000011101000110001100000010101101000100010100000000011101000100001100000000101101010101010001110000001100001111000110000100011101001110000000100000001111001110001000010000101111000100010101100010001111000110000111100000001101011100011000000000110101000100011100000000101111000101011000100000101100111101011100010100001101010101100011001000001100010001010000000000111101000110011011100000010110000111000001111101011111011011101111111011110101001000101010010001010010110011010001100000111101000110000000110010001110001001000100000010110101000011001000100000101111000111001011100000001100011101010100010100011101000100011100000010101101010101000010000100011100001101001100010000101111000100010101100010001111000100000110000010001100001111000110000100001101010100010101100000011101010100000111100010001100001111000110000100001111000110000101100000011101010100010100010000011101000100011100000000111101010100001101010100011100001101011100000010101111001110000011100000001111000101010000000100001100001111000110000110001101000100000101110000011101000101011001110000011100011101001100000010101111000101000001100000001101010101010000000000110100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000010101101010110110111010010001010000010100000000000000000001010010000000111110110011111100010100100000001111101100111111001101000010110000110001001101010011100000101110001101100011011100101100001100100011010000101110001100010011000000101100001100010011000100101100001100010011000000110010001100110010111000111001001101000010110000110001001101110010111000110101001101000010110000110000001100000011000000110000001100000011000000110000001100000011000000110000001100000011000000110000001100000011000000110000001100000011000000110000001100000000000001111000010101101010110110100100100101001111101100111111111111110000010000000000000000000001010010000000111110110011111100010100100000001111101100111111001100110011010100110010001011000011001100111000001011100011001100110010001110010011100100110110001100110010110000110010001100010010111000110111001101100011100000110001001101110011100100101100001100010010111100110011001011110011001000110000001100100011010100101100001110000011101000110001001100010011101000110010001101100010110000110100001011100011011100110100001011000011000100110101001110000010111000110110001101110010110000110010001101000010111000110001001100000010110000110001001100010010110000110001001100000011001000110011001011100011100100110100001011000011000100110111001011100011010100110100001011000011000000110000001100000011000000110000001100000011000000110000001100000011000000110000001100000011000000110000001100000011000000110000001100000011000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100010010101111110110011111101111111000001000000000000000000000101001000000011111011001111110001010010000000111110110011111101110000001010111100011000011000000000111100010101000000010000110000111100011000011000110100010000010111000001110100010101100111000001110001110100110000001010111100010100000110000000110101010101100010011110000101011010101101110100001001010011111011001111110101001100000100000000000000000000010100100000001111101100111111000101001000000011111011001111110010100011100111101101110100111111100110000000101001111101001011111110011010011100001000000000000000110101100110110110100111010001010110101011001100001100110001001000010010010001110100100111110010011101010010100000100110100011101101100101001101100001110000111100000101010011100011100000110111011011100100011000001100011000010100111010011110111011001000001000001110101111111000100000100010110110101011100001000100011010000111011100011001111001101011101011111011110110100011101011010000100001010111110001100000011110100101010111100101101001111000001010011000110010011011100000010000111100010001010110011001101100110101111010111101101111111110100101010110101001000010001000011100011111000001101011011111000100110100001100001000000100011100110001101101011110110010100100100100011101001000001011010000100000101101001010100010000111001100011010011000011100010011000100111001001000010010111100111000101111111100111011111100010011001101110011000100000010100010111110101010110110100111111011110101111101111011110000011111110010111111011000110000110111000111101000000010001111011101100001101011010100110010100001011000101011000010101000011110001010111001000111111100111000111010110000001100110110111000111010110110000110101101110100011101111100100100100011010100110111000110100111110100001110101111111111010110000010000000111000011110100011100110110100010101101001011000101011000100010001011000011111011010011001011101011011110111011000000110101010110000011100100101111100101010111101010100110110110001010000110010000111111011010100110100111011010011001010101110100101010010010010110101111100001111100100010110110111011100010011001011000110000110110011000000010011001110100000010110100101100101001110010010010100111000010101000011111111101110000010001101010111111100001001110100001010000111010010011111010111110111111111100001101011101011101111011000011101010100001110101001010001100001001010010000000011010011001110100001010000100111001010010111000010110100010100011000000111101011011100111111101000010101100011000000100111101000110000110100100011101001000011111000100100100011001000101100110111010011111001001001011011101110100101000111001100000000110100001011000000110111111101111011111110010000111101110011000111001011110101000110111100011111011110111100111011000011011111001001100100010100111000000001010111000010011100010011111011110000000100010010001111011100110111101110000111010111001101100010101111011001101001110111011001000111111111001100110101000110111001111010011101011001001100100000111101111111010001011001011000110000100000110001000000011010110000001111010001100110000000101111100010111110110110000110000010010001111111110110010100111010111110000010101100110010110110111001001010101111001010101101001111101101011000100010101000110001000111010011110100100001011100000010010101000110111101100011011010011101011101110100010010010010110010110010110011000100011001101010001101101001011100000110010011000001001000111110001111000100001101001011000000110110011100011001000101010111001001100011100011010000111010100000101100010011011000100010010110010001000000111111101111010100010100111111111001001100110011010000110101011100000000111110001101010100110011100100100111010010010000000011100011000101001111011001001101000001101110101000100100011000100001011001110110100111001101101010111101110001011001100111101101001000001110100101001010101100011110111100001000001010110100110011011101100010101101000000000101001101110110010110001100010101000010010000111100011111011001011111101010011000010101000000000110001011010101011011011001001000000101100011011010011110011100001000000010001100100011111101101001100000010111001110111111110110110001110101110100110101101010000010011010001100100010111010101100101001110100101000110001001011011110011111011001111110100101011000111101101010110001101001001001000101101111110100101110100100001001010110101000110110111101100110110100001110100010101000100001001001011110111111111001101110110010100101100111000101111101010101001100011111111001100111100010010100100110000101011010101000101101000111100100111100100111101100000000001000100100010001111001000110111101101111001001011111000110001000111111011111000010000101000100010010100110101101111101110101000010010100011000101101011001111111101101110010100100000010100011010000110100101010010110100001001010100001101011000101001100011100000110001010100010000100111101111100011100010001100101000111000010000101011000001101100001111101100010111010101110101101010010101011001001001001100101011111101110000011110011001001100000000010110001010011010010001000000001011111101101100001000000001010011001001010000000000111100101111111001011011100100010011111000110010100100011011001010110101001001110000101110001110000100101111110100011000001111100000001010110101000111011111000000010100011000011000011000100001001000011101111100010001111100000110101100111000101111011100000111000011110111100100110000011110110111101101111000101101111000101010001100001010011111000111010001010001000011000011110100001000111101001110010100110100001011111010101000101111111110100010100111001001011111101100001000001110110010001111101101001000000101100111011010111111101111101111110110101011000111001110001101010110010100000111000111000111111010101111100100011011100010001110111100000000011001110101111101000100110100000010010100000111010011001010110111110010011110010101100000100011000100000110001100011101100100101111111011111001001111101100101001100011001010010110110000100010100000100100101011101111110000110101110101011101110100100110101101110011100010111111110111100001100110111000110110001110100111111101101100111110001111001011110010100100100001100000010110110100011111100110100011101100101101000101100110011101001000101110000111000110110100110001111110001111011010010101100011011011111011100100000010011100010001110010010011100000100101110000110011110111111101100100010100110011100010111100100111001110001110101100010010000111010111000110000010011110011101010100100100000110011100101110010111001100100111110111101000011001011101000101110100110100110000011100011000101110100111000101111001011011000010100100110101001000111001110010101001110101011110110010110110101101000000111100011011001100110110111011010111001011110000101111001011010101101101110110101101010101011011110100010110011100001000010011101100010011111111101101000010000011010100110101000110001110010010110001110111111011010001101000011101110111001001000001100110111010010111111010000110001010101010110110100000010001111000110101001010110110101000110000111100111101011100101010011100101110011011011000001011000101011100100000011111101001000011110001100101110001010101010110010011111110011000111010000011000100011001010010101111110001010000011101110110100001111100011100101011101001111101001011110111000011001000011000111111100000101000011110111001110101100010101111011111000111110001010000000111111011011101111100000011111000110010111111100010101000001100011010010110000011100110110010000001110110000100000101101101100110111001100011011010001000110110100000001000100110101110101011000011000111101001111100100000011100000100001010111000101010101100110000011011101101000000010011110111000011100111110011111101110001110001010100011110001011001111000000010110111011110101011011110101010000000110011010101111010110100011001111111110111110001100100101110001100111000110011111100000011101010011000110110000010011110111011000010001011110001100110110010001111011111010010101110100010011000000100011110001010111001000111011010101101001000000010000001111111001000011011000100111001100011110111110111011011001011111111110110100011001101111100111011100001001010011101101110001010011010100110011000000110010110011110010010110110011000100100100111010001111100100100000101010100000011011000111111000100000111010100100010001011100000110100100111000100000110111110101101011110110010111111001001101100001010001010000011101010011110110010110101110011011011001001001011101000000111111110011000000000100001010010101000000100100010100101110100001101111000010111000001001100100110001000001100101101010001110001011010010010110101010010111001011011101100100111100011000010110100100101110011100011100000000000111111011100101110011110010111111010001110100001001000111101000000010100000001010110101111110000011111111000011111100000000000111101010100111111000101100011111111110000100011001101100101001011100000110110011111111100100100111100011001110110111110000101110100111001101010110110000111010011111000001101010100111010110110110001001101010010101111111011110010000011111111011101101001011010000111110011000101110110010101011110110000100101011100011000011011100111110011101011001010000111011100101110100010000100110100011100111001010110011101111111101010110011000001011111111000000101100100101100000101111100110011010111011110001110101101110011111101000010010100111110110011111100000010000000000000000000000000011011000110010111111011001111110110010000011011000000000000000000010000000001100000000000000000111101000100000000000000000000000011010010011010111110110011111100001100110111100000010001001100010000000101000111111100110011110011010010011010111110110011111100111000101100011111101100111111110010100000111101000100001000001100110000000010000000000000000010100000000000000000000000000000010110001001101011111011001111111000000010011010111110110011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100111000110100111111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011100010110001111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011001111110011010010011010111110110011111100110100100110101111101100111111001101001001101011111011\r\n',,,,,,,,,,,,(length > 2000)
60,01/03/2025,10:11:35,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
61,01/03/2025,10:11:36,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
62,01/03/2025,10:11:41,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
63,01/03/2025,10:11:59,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
64,01/03/2025,10:12:03,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
65,01/03/2025,10:12:05,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
66,01/03/2025,10:12:06,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
67,01/03/2025,10:12:33,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
68,01/03/2025,10:13:03,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
69,01/03/2025,10:13:15,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
70,01/03/2025,10:13:42,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
71,01/03/2025,10:14:11,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
72,01/03/2025,10:14:17,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
73,01/03/2025,10:14:19,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
74,01/03/2025,10:14:24,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
75,01/03/2025,10:14:28,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
76,01/03/2025,10:14:41,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
77,01/03/2025,10:15:23,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
78,01/03/2025,10:15:30,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
79,01/03/2025,10:15:35,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
80,01/03/2025,10:15:38,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
81,01/03/2025,10:15:40,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
82,01/03/2025,10:15:50,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
83,01/03/2025,10:16:04,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
84,01/03/2025,10:16:14,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
85,01/03/2025,10:16:21,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
86,01/03/2025,10:16:25,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
87,01/03/2025,10:16:32,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
88,01/03/2025,10:16:36,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
89,01/03/2025,10:16:40,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
90,01/03/2025,10:16:53,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
91,01/03/2025,10:16:58,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
92,01/03/2025,10:17:02,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
93,01/03/2025,10:17:24,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
94,01/03/2025,10:17:35,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
95,01/03/2025,10:17:48,b'Received Bit Message #608# : 110000110100011100101010000010110101010101100011000010111100011000110011000011110001100101010000010001110100110100111100011000110101110010001010001000110000110100111000000010111100011000110100010001110101010000110001000010111100010101001111001010110100111000000110000000110101010010100000000011110101010000010001001100111011111100011011010100000100011000111000001010111100010000010110001000111000111100110001000010111100011100100110000001110101010101100111000000110101010000010000000000110101010001110101010000110101010001010111000001110100011000110100011000110001110101010001010000111100011000010111000001110000111100110101000001111101010000111100011100111000010001110100010101110101010000110000001010111101010011011001100111101100110100110011001010010101010110010101000110110001011001001101010001101000111010011110001001101111110000100111010011110100010000110110010000111110110100101010000001010001110001000000000001110101110100100000010000111100010001100010001110110001010001010000011000110000010001111000010000110101011100111010000000110100011100000111000000111101011100000001110100001101011111010001010001110101010000000000011000110100010100011011011000110000100100000111100100111000110100010100001010110100001101000011000110101100011000111100000100001000011000010000010001111000111001110100011000110100111101101110001110101000110110100001000011010100010001010000001100111000011000001001001010110000111001111101000011110101010001100110101010001101000001011110011001010110101001001101000101111010001110000001000101000000100011011101110101011001111100000000001000000100101001011110010000110111100101001111100100101111110111111000110100010011111101001011110111101111111001011000011011101101111101010111010010010100101101101101010000010001000100001011010111101010011110100000010011110100011010110010100010010000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100001010110101011011011101010110000000000010000000000000000001101000001001010111010101010111010000100000001000000000000000011000011010001110010101000001011010101010110001100001011110001100011001100001111000110010101000001000111010011010011110001100011010111001000101000100011000011010011100000001011110001100011010001000111010101000011000100001011110001010100111100101011010011100000011000000011010101001010000000001111010101000001000100110011101111110001101101010000010001100011100000101011110001000001011000100011100011110011000100001011110001110010011000000111010101010110011100000011010101000001000000000011010101000111010101000011010101000101011100000111010001100011010001100011000111010101000101000011110001100001011100000111000011110011010100000111110101000011110001110011100001000111010001010111010101000011000000101011110101001101100110011110110011010011001100101001010101011001010100011011000101100100110101000110100011101001111000100110111111000010011101001111010001000011011001000011111011010010101000000101000111000100000000000111010111010010000001000011110001000110001000111011000101000101000001100011000001000111100001000011010101110011101000000011010001110000011100000011110101110000000111010000110101111101000101000111010101000000000001100011010001010001101101100011000010010000011110010011100011010001010000101011010000110100001100011010110001100011110000010000100001100001000001000111100011100111010001100011\r\n',,,,,,,,,,,,(length > 2000)
96,01/03/2025,10:17:48,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
97,01/03/2025,10:17:59,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
98,01/03/2025,10:18:05,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
99,01/03/2025,10:18:24,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
100,01/03/2025,10:18:27,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
101,01/03/2025,10:19:05,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
102,01/03/2025,10:19:33,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
103,01/03/2025,10:19:39,b'Error: Invalid payload size for decoding.\r\n',,,,,,,,,,,
