18/01/2025,12:11:26,b'Reed-Solomon Decoded Message: 274,274,38.385270,21.807698,18/1/2025,10:11:28,1.24,180125.00,30.20,0,1029.80,18.35,0000000000000000\r\n'
18/01/2025,12:11:27,b'Received Bit Message #274# : 000000111100011000111000001010110101010101100111000000111100010101000000011000111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100110001000011000000110100011100001110001000110100011000110000000010111100011100100110000001110101010000010001000000111000111100011000011000110100011000111000000011110100010000010111000001110000110100111000001010110100110000000010001000110100010000010000000001110101010100101110000000110100010101100011000010111100110001000110000000111100111000001010001000110000111100011000010000110100011000011110001000111100110000000011000001110000110100111100000001110100010001010111000000110001110100110100001000110100010000111000001010110100010000011000001000111100010001110001000010110100010100001110001000110000111100010001010001110100011000010110001000111100010001010000001000110100111000101000001010111100011000010110000000110101010001010110001000110101110001100001000011110100011000110000001010111100110001000011000001110001110100011000010000110100011000010111000000111000111100110001000010110101010000110001000011110101010101000000011000110000110101010000011000110100010000010110001000111100111000000010001000111100010000011000000000111100011000011110001000110100011000110001000010110100010101000111000001110000111100111000001010110100010000011000000001110100010001010000000001110001110100011000011000110100010000110100010000110101010001010000001000111000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001010000000000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110000000110000110100110001000011110100110001000011000000110101010000011000000001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110100010001110101010101000111\r\n',,,,,,,,,,,,
18/01/2025,12:11:28,b'Reed-Solomon Decoded Message: 275,275,38.385270,21.807698,18/1/2025,10:11:29,1.24,180125.00,30.20,0,1029.83,18.30,0000000000000000\r\n'
18/01/2025,12:11:28,b'Received Bit Message #275# : 000000111100011000111000001010110101010101100111000000111100010101000110001000111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100110001000011000000110101010101000110001000110100011000110000000010111100011100100110000001110101010000010001000000111000111100011000011000110100011000111000000011110100010000010111000001110000110100111000001010110100110000000010001000110100010000010000000001110101010100100110000000110100010101100011000010111100110001000111000000111100111000001010001000110000111100011000010000110100011000011110001000111100110000000011000001110000110100111100000001110100010001010111000000110001110100110100001000110100010000111000001010110100010000011000001000111100010001110001000010110100010100001110001000110000111100010001010001110100011000010110001000111100010001010000001000110100111000101000001010111100011000010110000000110101010001010110001000110101110001100000000011110100011000110000001010111100110001000111000001110001110100011000010000110100011000010111000000111000111100110001000010110101010000110001000011110101010101000000011000110000110101010000011000110100010000010110001000111100111000000010001000111100010000011000000000111100011000011110001000110100011000110001000010110100010101000111000001110000111100111000001010110100010000011000000001110100010001010000000001110001110100011000011000110100010000110100010000110101010001010000001000111000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001010000000000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110000000110000110100110001000011110100110001000011000000110101010000111100010001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110100010001110101010001010001\r\n',,,,,,,,,,,,
18/01/2025,12:11:29,b'Reed-Solomon Decoded Message: 276,276,38.385270,21.807698,18/1/2025,10:11:29,1.24,180125.00,30.20,0,1029.81,18.31,0000000000000000\r\n'
18/01/2025,12:11:29,b'Received Bit Message #276# : 000000111100011000111000001010110101010101100111000000111100010101100010001010111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100110001000011000000110101010101000110001000110100011000110000000010111100011100100110000001110101010000010001000000111000111100011000011000110100011000111000000011110100010000010111000001110000110100111000001010110100110000000010001000110100010000010000000001110101010100101110000000110100010101100011000010111100110001000110000000111100111000001010001000110000111100011000010000110100011000011110001000111100110000000011000001110000110100111100000001110100010001010111000000110001110100110100001000110100010000111000001010110100010000011000001000111100010001110001000010110100010100001110001000110000111100010001010001110100011000010110001000111100010001010000001000110100111000101000001010111100011000010110000000110101010001010110001000110101110001100000000011110100011000110000001010111100110001000111000001110001110100011000010000110100011000010111000000111000111100110001000010110101010000110001000011110101010101000000011000110000110101010000011000110100010000010110001000111100111000000010001000111100010000011000000000111100011000011110001000110100011000110001000010110100010101000111000001110000111100111000001010110100010000011000000001110100010001010000000001110001110100011000011000110100010000110100010000110101010001010000001000111000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001010000000000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110000000110000110100110001000011110100110001000011000000110101010000011110000001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110100010001110101010001010111\r\n',,,,,,,,,,,,
18/01/2025,12:11:30,b'Reed-Solomon Decoded Message: 277,277,38.385289,21.807636,18/1/2025,10:11:32,2.89,180125.00,30.20,3,1029.84,18.30,0000000000000000\r\n'
18/01/2025,12:11:31,b'Received Bit Message #277# : 000000111100011000111000001010110101010101100111000000111100010101100110001000111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100111000001010000000110100011100001110001000110100011000110000000010111100111000000010001000111100110000000111000000110000111100011000011000110100011000111000001010111100010000011110000001110000110100111000001010111100110000000010001000110100010000010000000001110101010100101110000000110100010101100011000010111100010001110101010000111100011100101010001010110000111100011000010000110100011000011110001000111100110000000011000001110000110100111100000001110100010001010111000000110001110100110100001000110100010000111000001010110100010000011000001000111100010001110001000010110100011100001110001000110000111100010001010001110100011000010111000000111100010001010000001000110100111000101000001010111100011000010110000000110101010000010110001000110101110001100000001010110100011000110100011000111100010001110001000011110001110100011000010000110100011000111000000010111000111100110001000010110101110000000011000001110101110001000110001000110000110101010000011000110100010000010110001000111100111000000010001000111100010000011000000000111100011000010110001000110100011000110001000010110100010101000111000001110000111100111000001010110100010000011000000000111100010001010000000001110001110101010001010000110100010000110100010000110101010001010000001000111000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001110100010000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110001000111000111100110001000011110100110001000011000000110101010100000001010001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110101010001110101010001010001\r\n',,,,,,,,,,,,
18/01/2025,12:11:31,b'Reed-Solomon Decoded Message: 278,278,38.385289,21.807636,18/1/2025,10:11:33,2.89,180125.00,30.20,3,1029.74,18.38,0000000000000000\r\n'
18/01/2025,12:11:32,b'Received Bit Message #278# : 000000111100011000111000001010110101010101100111000000111100110001000010001000111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100111000001010000000110101010101000110001000110100011000110000000011110101110000000010001000111100110000000111000000110000111100011000011000110100011000111000001010111100010000011110000001110000110100111000001010111100110000000010001000110100010000010000000001110101010100101110000000110100010101100011000010111100010001110101010000111100011100101010001010110000111100011000010000110100011000011110001000111100110000000011000001110000110100111100000001110100010001010111000000110001110100110100001000110101010001110000001010110100010000011000001000110101010001110001000010110100011100001110001000110000111100010001010001110100011000010111000000111100010001010000001000110100111000101000001010111100011000010110000000110101010000010110001000110101110001100000001010110100011000110100011000111100010001110101010001110001110100011000010000110100011000111000000010111000111100110001000010110101110000000011000001110101110001000110001000110000110101010000011000110100010000010110001000111100111000000010001000111100010000011000000000111100011000010110001000110100011000110001000010110100010101000111000001110000111100111000001010110100010000011000000000111100010001010000000001110001110101010001010000110100010000110100010000110101010001010000001000110000111100110001000011110100010001110001000011110100011000010000000001110001110100010001010001110100010001110100010000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110001000111000111100110001000011110100010101100111000000110101010100000001010001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110101010001110101110001000011\r\n',,,,,,,,,,,,
18/01/2025,12:11:33,b'Reed-Solomon Decoded Message: 279,279,38.385289,21.807636,18/1/2025,10:11:34,2.89,180125.00,30.20,3,1029.69,18.33,0000000000000000\r\n'
18/01/2025,12:11:33,b'Received Bit Message #279# : 000000111100011000111000001010110101010101100111000000111100110001000111000000111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100111000001010000000110100011100001110001000110100011000110000000010111100111000000010001000111100110000000111000000110000111100011000011000110100011000111000001010111100010000010111000001110000110100111000001010111100110000000010001000110100010000010000000001110101010100101110000000110100010101100011000010111100010001110100010000111100011100101010001010110000111100011000010000110100011000011110001000111100110000000011000001110000110100111100000001110100010001010111000000110001110100110100001000110101010001110000001010110100010000011000001000110100010001110001000010110100011100001110001000110000111100010001010001110100011000010111000000111100010001010000001000110100111000101000001010111100011000010110000000110101010000010110001000110101110001100000001010110100011000110100011000111100010101000001010001110001110100011000010000110100011000111000000010111000111100110001000010110101110000000011000001110101110001000110001000110000110101010000011000110100010000010110001000111100111000000010001000111100010000011000000000111100011000010110001000110100011000110001000010110100010101000111000001110000111100111000001010110100010000011000000000111100010001010000000001110001110101010001010000110100010000110100010000110101010001010000001000111000111100110001000011110100010001110001000011110100011000010000000001110001110100010001010001110100010001110100010000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110001000111000111100110001000011110100010101100011000010110101110000000111000001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110101010001110101010001110101\r\n',,,,,,,,,,,,
18/01/2025,12:11:34,b'Reed-Solomon Decoded Message: 280,280,38.385289,21.807636,18/1/2025,10:11:35,2.89,180125.00,30.20,3,1029.79,18.29,0000000000000000\r\n'
18/01/2025,12:11:34,b'Received Bit Message #280# : 000000111100011000111000001010110101110001000011000000111100010001010001000000111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100111000001010000000110101010101000110001000110100011000110000000011110101110000000010001000111100110000000111000000110000111100011000011000110100011000111000001010111100010000010111000001110000110100111000001010111100110000000010001000110100010000010000000001110101010100101110001000110100010101100011000010111100010001110100010000111100011100101010001010110000111100011000010000110100011000011110001000111100110000000011000001110000110100111100000001110101010001010111000000110001110100110100001000110101010001110000001010110100010000011000001000110100010001110001000010110100011100001110001000110000111100010001010001110100011000010111000000111100010001010000001000110100111000101000001010111100011000010110000000110101010000010110001000110101110001100000001010110100011000110100011000111100010101000111000001110001110100011000010000110100011000111000000010111000111100110001000010110101110000000011000001110101110001000110001000110000110101010000011000110100010000010111000001110100111000000010001000111100010000011000000000111100011000010110001000110100011000110001000010110100010101000111000001110000111100111000001010111100010000011000000000111100010001010000000001110001110101010001010000110100010000110100010000110101010001010000001000110000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001110100010000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110001000111000111100110001000011110100010101100111000000110101110000000111000001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110001000011110101110001000111\r\n',,,,,,,,,,,,
18/01/2025,12:11:35,b'Reed-Solomon Decoded Message: 281,281,38.385289,21.807636,18/1/2025,10:11:37,2.89,180125.00,30.20,3,1029.81,18.31,0000000000000000\r\n'
18/01/2025,12:11:36,b'Received Bit Message #281# : 000000111100011000111000001010110101110001000011000000111100010001010110001000111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100111000001010000000110101010101000110001000110100011000110000000010111100111000000010001000111100110000000111000000110000111100011000011000110100011000111000001010111100010000011110000001110000110100111000001010111100110000000010001000110100010000010000000001110101010100101110000000110100010101100011000010111100010001110100010000111100011100101010001010110000111100011000010000110100011000011110001000111100110000000011000001110000110100111100000001110101010001010111000000110001110100110100001000110100010000111000001010110100010000011000001000110100010001110001000010110100011100001110001000110000111100010001010001110100011000010111000000111100010001010000001000110100111000101000001010111100011000010110000000110101010000010110001000110101110001100000001010110100011000110100011000111100010101100111000001110001110100011000010000110100011000111000000010111000111100110001000010110101110000000011000001110101110001000110001000110000110101010000011000110100010000010111000001110100111000000010001000111100010000011000000000111100011000010110001000110100011000110001000010110100010101000111000001110000111100111000001010111100010000011000000000111100010001010000000001110001110101010001010000110100010000110100010000110101010001010000001000111000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001110100010000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110001000111000111100110001000011110100110001000011000000110101010000010111000001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110101010001110101010001010111\r\n',,,,,,,,,,,,
18/01/2025,12:11:36,b'Reed-Solomon Decoded Message: 282,282,38.385289,21.807636,18/1/2025,10:11:38,2.89,180125.00,30.20,3,1029.78,18.21,0000000000000000\r\n'
