152,152,38.331426,21.767682,1/3/2025,8:7:25,4.69,337.26,5.40,11,1025.81,18.67
153,153,38.331437,21.767677,1/3/2025,8:7:26,5.00,340.67,5.40,11,1025.82,18.73
154,154,38.331437,21.767677,1/3/2025,8:7:26,5.00,340.67,5.40,11,1025.80,18.79
155,155,38.331437,21.767677,1/3/2025,8:7:26,5.00,340.67,5.40,11,1025.77,18.84
156,156,38.331476,21.767647,1/3/2025,8:7:30,3.48,316.56,5.40,11,1025.82,18.82
157,157,38.331486,21.767642,1/3/2025,8:7:31,3.76,326.98,5.70,11,1025.80,18.66
158,158,38.331496,21.767639,1/3/2025,8:7:32,3.76,326.98,6.10,11,1025.78,18.62
162,162,38.331548,21.767593,1/3/2025,8:7:37,5.13,323.83,5.40,11,1025.80,18.27
164,164,38.331548,21.767593,1/3/2025,8:7:37,5.13,323.83,5.40,11,1025.83,18.15
165,165,38.331565,21.767541,1/3/2025,8:7:41,4.85,279.11,5.40,11,1025.84,18.08
166,166,38.331564,21.767525,1/3/2025,8:7:42,4.70,272.23,5.60,11,1025.87,18.00
169,169,38.331564,21.767512,1/3/2025,8:7:43,4.70,272.23,5.60,11,1025.85,17.91
170,170,38.331556,21.767461,1/3/2025,8:7:47,4.43,257.72,5.60,11,1025.82,17.91
171,171,38.331553,21.767452,1/3/2025,8:7:48,4.33,256.99,5.50,11,1025.83,17.92
172,172,38.331550,21.767440,1/3/2025,8:7:49,4.33,256.99,5.70,11,1025.81,17.97
173,173,38.331550,21.767440,1/3/2025,8:7:49,4.33,256.99,5.70,11,1025.78,17.99
175,175,38.331537,21.767396,1/3/2025,8:7:53,2.35,243.22,5.90,10,1025.80,18.00
177,177,38.331531,21.767388,1/3/2025,8:7:54,4.13,232.73,5.80,10,1025.79,18.02
178,178,38.331531,21.767388,1/3/2025,8:7:54,4.13,232.73,5.80,10,1025.86,17.97
179,179,38.331521,21.767401,1/3/2025,8:7:58,1.59,232.73,5.80,10,1025.84,18.00
180,180,38.331519,21.767399,1/3/2025,8:7:59,0.70,232.73,8.30,9,1025.84,17.94
182,182,38.331521,21.767402,1/3/2025,8:8:0,0.70,232.73,8.80,10,1025.72,17.90
183,183,38.331521,21.767402,1/3/2025,8:8:0,0.70,232.73,8.80,10,1025.70,17.80
184,184,38.331499,21.767404,1/3/2025,8:8:4,2.46,232.73,8.80,10,1025.71,17.80
185,185,38.331496,21.767399,1/3/2025,8:8:5,2.06,232.73,8.20,10,1025.68,17.77
186,186,38.331497,21.767399,1/3/2025,8:8:6,2.06,232.73,8.70,10,1025.69,17.81
187,187,38.331497,21.767399,1/3/2025,8:8:6,2.06,232.73,8.70,10,1025.85,17.83
188,188,38.331497,21.767399,1/3/2025,8:8:6,2.06,232.73,8.70,10,1025.60,17.82
189,189,38.331507,21.767401,1/3/2025,8:8:10,3.00,263.74,8.70,10,1025.57,17.82
190,190,38.331508,21.767402,1/3/2025,8:8:11,2.26,263.74,12.90,10,1025.58,17.81
191,191,38.331513,21.767412,1/3/2025,8:8:12,2.26,263.74,14.00,10,1025.56,17.85
192,192,38.331513,21.767412,1/3/2025,8:8:12,2.26,263.74,14.00,10,1025.52,17.88
193,193,38.331513,21.767412,1/3/2025,8:8:12,2.26,263.74,14.00,10,1025.51,17.93
194,194,38.331511,21.767432,1/3/2025,8:8:16,3.41,257.28,15.40,10,1025.42,17.90
195,195,38.331510,21.767433,1/3/2025,8:8:17,2.00,257.28,15.60,10,1025.37,17.91
196,196,38.331510,21.767433,1/3/2025,8:8:17,2.00,257.28,15.60,10,1025.34,17.88
197,197,38.331510,21.767433,1/3/2025,8:8:17,2.00,257.28,15.60,10,1025.37,17.89
198,198,38.331505,21.767450,1/3/2025,8:8:21,0.76,257.28,15.60,10,1025.39,17.93
199,199,38.331504,21.767453,1/3/2025,8:8:22,1.00,257.28,15.80,11,1025.37,17.95
200,200,38.331502,21.767449,1/3/2025,8:8:23,1.00,257.28,14.90,11,1025.26,17.97
201,201,38.331502,21.767449,1/3/2025,8:8:23,1.00,257.28,14.90,11,1025.19,17.97
202,202,38.331502,21.767449,1/3/2025,8:8:23,1.00,257.28,14.90,11,1025.17,18.01
203,203,38.331499,21.767458,1/3/2025,8:8:27,1.39,257.28,14.30,11,1025.12,18.06
204,204,38.331499,21.767459,1/3/2025,8:8:28,1.39,257.28,13.90,11,1025.21,17.94
205,205,38.331499,21.767459,1/3/2025,8:8:28,1.39,257.28,13.90,11,1025.13,17.92
206,206,38.331499,21.767459,1/3/2025,8:8:28,1.39,257.28,13.90,11,1025.07,17.94
207,207,38.331499,21.767459,1/3/2025,8:8:28,1.39,257.28,13.90,11,1025.07,17.99
208,208,38.331512,21.767457,1/3/2025,8:8:33,1.65,351.24,15.50,11,1025.02,18.04
209,209,38.331513,21.767453,1/3/2025,8:8:34,1.65,351.24,15.80,11,1024.99,18.04
210,210,38.331513,21.767453,1/3/2025,8:8:34,1.65,351.24,15.80,11,1024.99,18.09
211,211,38.331513,21.767453,1/3/2025,8:8:34,1.65,351.24,15.80,11,1025.00,18.16
212,212,38.331506,21.767405,1/3/2025,8:8:38,1.15,113.28,15.80,11,1024.95,18.15
213,213,38.331503,21.767403,1/3/2025,8:8:39,0.72,113.28,14.00,11,1025.00,18.15
214,214,38.331503,21.767403,1/3/2025,8:8:39,0.72,113.28,14.00,11,1024.93,18.24
215,215,38.331503,21.767403,1/3/2025,8:8:39,0.72,113.28,14.00,11,1024.74,18.27
216,216,38.331503,21.767403,1/3/2025,8:8:39,0.72,113.28,14.00,11,1024.89,18.33
217,217,38.331482,21.767387,1/3/2025,8:8:44,1.00,159.43,11.80,11,1024.78,18.39
218,218,38.331480,21.767385,1/3/2025,8:8:45,1.50,205.70,12.00,11,1024.70,18.49
219,219,38.331480,21.767385,1/3/2025,8:8:45,1.50,205.70,12.00,11,1024.66,18.52
220,220,38.331480,21.767385,1/3/2025,8:8:45,1.50,205.70,12.00,11,1024.55,18.56
221,221,38.331475,21.767358,1/3/2025,8:8:49,2.04,201.34,12.00,11,1024.60,18.60
222,222,38.331469,21.767360,1/3/2025,8:8:50,1.91,183.68,10.90,11,1024.92,18.61
224,224,38.331466,21.767363,1/3/2025,8:8:51,1.91,183.68,11.00,11,1025.14,18.61
225,225,38.331466,21.767363,1/3/2025,8:8:51,1.91,183.68,11.00,11,1025.04,18.46
226,226,38.331437,21.767371,1/3/2025,8:8:55,4.70,152.65,12.00,11,1024.94,18.36
227,227,38.331427,21.767374,1/3/2025,8:8:56,3.85,156.87,11.90,11,1024.85,18.35
229,230,38.331396,21.767396,1/3/2025,8:9:0,3.04,157.57,11.90,11,1024.76,18.21
230,231,38.331389,21.767402,1/3/2025,8:9:1,2.80,157.44,12.70,11,1024.96,18.21
231,232,38.331382,21.767409,1/3/2025,8:9:2,2.80,157.44,13.00,11,1024.91,18.19
232,233,38.331382,21.767409,1/3/2025,8:9:2,2.80,157.44,13.00,11,1025.25,18.33
233,234,38.331382,21.767409,1/3/2025,8:9:2,2.80,157.44,13.00,11,1025.33,18.35
234,235,38.331345,21.767429,1/3/2025,8:9:6,4.28,158.18,12.90,11,1025.43,18.42
235,236,38.331334,21.767431,1/3/2025,8:9:7,4.94,163.93,12.80,11,1024.99,18.38
236,237,38.331334,21.767431,1/3/2025,8:9:7,4.94,163.93,12.80,11,1026.07,18.39
237,238,38.331334,21.767431,1/3/2025,8:9:7,4.94,163.93,12.80,11,1024.96,18.41
238,239,38.331334,21.767431,1/3/2025,8:9:7,4.94,163.93,12.80,11,1024.91,18.34
239,240,38.331285,21.767463,1/3/2025,8:9:12,3.91,153.16,12.80,11,1024.85,18.26
240,241,38.331273,21.767474,1/3/2025,8:9:13,3.91,153.16,13.20,11,1024.66,18.16
241,242,38.331273,21.767474,1/3/2025,8:9:13,3.91,153.16,13.20,11,1024.66,18.08
242,243,38.331273,21.767474,1/3/2025,8:9:13,3.91,153.16,13.20,11,1024.70,18.15
243,244,38.331230,21.767494,1/3/2025,8:9:17,3.70,157.59,13.20,11,1024.66,18.18
244,245,38.331222,21.767501,1/3/2025,8:9:18,3.44,154.50,13.40,11,1024.60,18.19
245,246,38.331213,21.767509,1/3/2025,8:9:19,3.44,154.50,13.90,11,1024.58,18.20
246,247,38.331213,21.767509,1/3/2025,8:9:19,3.44,154.50,13.90,11,1024.78,18.14
247,248,38.331213,21.767509,1/3/2025,8:9:19,3.44,154.50,13.90,11,1024.90,18.08
248,249,38.331176,21.767540,1/3/2025,8:9:23,3.91,148.09,14.60,11,1024.85,18.03
249,250,38.331167,21.767545,1/3/2025,8:9:24,3.89,155.47,14.60,11,1024.85,17.97
250,251,38.331167,21.767545,1/3/2025,8:9:24,3.89,155.47,14.60,11,1024.77,17.96
251,252,38.331167,21.767545,1/3/2025,8:9:24,3.89,155.47,14.60,11,1024.83,17.96
252,253,38.331127,21.767561,1/3/2025,8:9:28,4.56,164.90,14.60,11,1024.86,17.95
253,254,38.331116,21.767567,1/3/2025,8:9:29,5.06,160.07,15.40,11,1024.75,17.92
254,255,38.331107,21.767573,1/3/2025,8:9:30,5.06,160.07,15.50,11,1024.84,17.82
255,256,38.331107,21.767573,1/3/2025,8:9:30,5.06,160.07,15.50,11,1024.86,17.79
256,257,38.331107,21.767573,1/3/2025,8:9:30,5.06,160.07,15.50,11,1024.92,17.90
257,258,38.331069,21.767601,1/3/2025,8:9:34,6.00,153.00,15.70,11,1024.82,17.90
258,259,38.331058,21.767605,1/3/2025,8:9:35,4.82,156.71,15.60,11,1024.82,17.89
259,260,38.331058,21.767605,1/3/2025,8:9:35,4.82,156.71,15.60,11,1024.81,17.81
260,261,38.331058,21.767605,1/3/2025,8:9:35,4.82,156.71,15.60,11,1024.90,17.81
261,262,38.331020,21.767617,1/3/2025,8:9:39,3.13,160.99,15.60,11,1024.93,17.81
262,263,38.331013,21.767621,1/3/2025,8:9:40,3.46,151.31,15.90,11,1024.88,17.83
263,264,38.331005,21.767626,1/3/2025,8:9:41,3.46,151.31,16.30,11,1024.82,17.85
264,265,38.331005,21.767626,1/3/2025,8:9:41,3.46,151.31,16.30,11,1024.72,17.81
265,266,38.331005,21.767626,1/3/2025,8:9:41,3.46,151.31,16.30,11,1024.85,17.81
266,267,38.330967,21.767646,1/3/2025,8:9:45,4.54,157.83,16.80,11,1024.76,17.75
267,268,38.330956,21.767653,1/3/2025,8:9:46,5.09,156.95,16.50,11,1024.83,17.72
268,269,38.330956,21.767653,1/3/2025,8:9:46,5.09,156.95,16.50,11,1024.86,17.70
269,270,38.330956,21.767653,1/3/2025,8:9:46,5.09,156.95,16.50,11,1024.67,17.73
270,271,38.330916,21.767672,1/3/2025,8:9:50,4.96,153.88,16.50,11,1024.85,17.71
271,272,38.330906,21.767678,1/3/2025,8:9:51,3.98,152.93,17.20,11,1024.72,17.70
272,273,38.330898,21.767684,1/3/2025,8:9:52,3.98,152.93,17.20,11,1024.77,17.75
273,274,38.330898,21.767684,1/3/2025,8:9:52,3.98,152.93,17.20,11,1024.72,17.70
274,275,38.330898,21.767684,1/3/2025,8:9:52,3.98,152.93,17.20,11,1024.69,17.71
275,276,38.330862,21.767706,1/3/2025,8:9:56,3.56,155.49,17.20,11,1024.51,17.65
276,277,38.330854,21.767711,1/3/2025,8:9:57,3.50,157.50,17.30,11,1024.48,17.68
277,278,38.330854,21.767711,1/3/2025,8:9:57,3.50,157.50,17.30,11,1024.49,17.72
278,279,38.330854,21.767711,1/3/2025,8:9:57,3.50,157.50,17.30,11,1024.59,17.70
279,280,38.330816,21.767731,1/3/2025,8:10:1,4.17,158.09,17.30,11,1024.59,17.69
280,281,38.330805,21.767737,1/3/2025,8:10:2,4.48,156.78,18.00,11,1024.59,17.56
281,282,38.330795,21.767743,1/3/2025,8:10:3,4.48,156.78,18.00,11,1024.60,17.54
282,283,38.330795,21.767743,1/3/2025,8:10:3,4.48,156.78,18.00,11,1024.59,17.56
283,284,38.330795,21.767743,1/3/2025,8:10:3,4.48,156.78,18.00,11,1024.38,17.49
284,285,38.330754,21.767761,1/3/2025,8:10:7,4.74,159.15,18.50,11,1024.41,17.44
285,286,38.330743,21.767766,1/3/2025,8:10:8,4.57,158.45,18.50,11,1024.33,17.43
286,287,38.330743,21.767766,1/3/2025,8:10:8,4.57,158.45,18.50,11,1024.57,17.42
287,288,38.330743,21.767766,1/3/2025,8:10:8,4.57,158.45,18.50,11,1024.65,17.44
288,289,38.330743,21.767766,1/3/2025,8:10:8,4.57,158.45,18.50,11,1024.59,17.44
289,290,38.330700,21.767792,1/3/2025,8:10:13,3.80,155.51,19.00,11,1024.39,17.48
290,291,38.330692,21.767797,1/3/2025,8:10:14,3.80,155.51,19.00,11,1024.54,17.50
291,292,38.330692,21.767797,1/3/2025,8:10:14,3.80,155.51,19.00,11,1024.52,17.53
292,293,38.330692,21.767797,1/3/2025,8:10:14,3.80,155.51,19.00,11,1024.58,17.50
293,294,38.330654,21.767820,1/3/2025,8:10:18,3.76,161.62,19.00,11,1024.54,17.53
294,295,38.330644,21.767824,1/3/2025,8:10:19,3.96,160.73,19.00,11,1024.56,17.50
